"id","type","keyword","page","internal_link","title","category","address1","address2","postal_code","memo","site"
968,Standardsuche,Sportärzte,39,https://www.dasoertliche.de/?form_name=detail&id=0912043993585530306873&recuid=ENA7GJQUOAEUMM2IWDYPV44EHGM3FCPN5AW3BEFY37C5HWBTAI&niceid=Herkenrath-Erik-Facharzt-f%C3%BCr-Allgemeinmedizin-Naturheilverfahren-u-Schmidt-Marcus-Dr-Facharzt-f%C3%BCr-Innere-Medizin-Sportmedizin-Facharzt-f%C3%BCr-Allgemeinmedizin-Naturheilverfahren-Facharzt-f%C3%BCr-Innere-Medizin-Sportmedizin-Overath-Heiligenhaus-Bensberger-Str&buc=912&verlNr=128&kw=Sportärzte&recFrom=951&pagePos=39&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=17,Herkenrath Erik Facharzt für Allgemeinmedizin-Naturheilverfahren u. Schmidt Marcus Dr. Facharzt für Innere Medizin-Sportmedizin,Fachärzte für Allgemeinmedizin,Bensberger Str. 14,"Overath, Heiligenhaus","51491","51491 Overath, Heiligenhaus",https://www.dasoertliche.de
969,Standardsuche,Sportärzte,39,https://www.dasoertliche.de/?form_name=detail&id=0288000043009553718571&recuid=E2L7JOQJZTPUHZKLC33BRVZHFYN7GSGTEMUBNVTRRIDK4GBDAI&niceid=Hermjacob-K-Elsner-A-Schr%C3%B6der-U-Duman-S-Dres-med-Fiedler-B-Dr-med-Praxis-f%C3%BCr-Orthop%C3%A4die-G%C3%BCtersloh-Innenstadt-Ernst-Buschmann-Str&buc=288&verlNr=125&kw=Sportärzte&recFrom=951&pagePos=39&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=18,"Hermjacob K., Elsner A., Schröder U.,  Duman S. Dres. med,  Fiedler B. Dr. med. Praxis für Orthopädie",Akupunktur,Ernst-Buschmann-Str. 4,"Gütersloh, Innenstadt","33330","33330 Gütersloh, Innenstadt",https://www.dasoertliche.de
970,Standardsuche,Sportärzte,39,https://www.dasoertliche.de/?form_name=detail&id=0750103373241557347222&recuid=43FJMKYIROBIHOEJOMWV4SZA6MJSYRT6BDUA43QFFZHSCY7LAI&niceid=Herold-J-Michael-Allgemeinmedizin-Pei%C3%9Fenberg-Sonnenstr&buc=750&verlNr=120&kw=Sportärzte&recFrom=951&pagePos=39&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=19,Herold J. Michael Allgemeinmedizin,Fachärzte für Allgemeinmedizin,Sonnenstr. 48,Peißenberg,"82380","82380 Peißenberg",https://www.dasoertliche.de
971,Standardsuche,Sportärzte,39,https://www.dasoertliche.de/?form_name=detail&id=2265084986770552605735&recuid=NWHI5IUI63DAR7A7DTTFNYLYFRQP2OPXJNRWZWCYSQJFOAQ&niceid=Herrmann-Frank-Facharzt-f%C3%BCr-Allgemein-Sportmedizin-und-Naturheilverfahren-Weiden-i-d-OPf-Scheibe-Am-Langen-Steg&buc=2265&verlNr=122&kw=Sportärzte&recFrom=951&pagePos=39&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=20,Herrmann Frank Facharzt für Allgemein- Sportmedizin und Naturheilverfahren,Praktische Ärzte,Am Langen Steg 10,"Weiden i.d.OPf., Scheibe","92637","92637 Weiden i.d.OPf., Scheibe",https://www.dasoertliche.de
972,Standardsuche,Sportärzte,39,https://www.dasoertliche.de/?form_name=detail&id=2248094835987556544331&recuid=YZLOYTCODQPKGJFUYUGMKIPAQ7UF32TKSXELUIHCIHSQRIPBAI&niceid=Herrmann-J%C3%BCrgen-Dr-N%C3%BCrnberg-Sebald-Albrecht-D%C3%BCrer-Platz&buc=2248&verlNr=122&kw=Sportärzte&recFrom=951&pagePos=39&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=21,Herrmann Jürgen Dr.,Fachärzte für Orthopädie und Unfallchirurgie,Albrecht-Dürer-Platz 9- 11,"Nürnberg, Sebald","90403","90403 Nürnberg, Sebald",https://www.dasoertliche.de
973,Standardsuche,Sportärzte,39,https://www.dasoertliche.de/?form_name=detail&id=2247013654877552605544&recuid=2M3GRODNCZ7LMRFB5MI7WMEESK6SRMJZ6TO54S7TLCMRDQ7UAI&niceid=Herrmann-Martin-Dr-M%C3%BCnchen-Forstenried-Forstenrieder-Allee&buc=2247&verlNr=120&kw=Sportärzte&recFrom=951&pagePos=39&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=22,Herrmann Martin Dr.,Fachärzte für Orthopädie,Forstenrieder Allee 59,"München, Forstenried","81476","81476 München, Forstenried",https://www.dasoertliche.de
974,Standardsuche,Sportärzte,39,https://www.dasoertliche.de/?form_name=detail&id=1116001151700552604898&recuid=ZSULBYJLQXQKTWV6PQMUA6QV5QGTE2T7A3BEUYLAEEZ7MAQ&niceid=Herrmann-Peter-Hendrik-Dr-med-Arztpraxis-f%C3%BCr-Allgemein-und-Sportmedizin-Zahna-Elster-Zahna-Bahnhofstr&buc=1116&verlNr=237&kw=Sportärzte&recFrom=951&pagePos=39&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=23,Herrmann Peter-Hendrik Dr.med. Arztpraxis für Allgemein- und Sportmedizin,Fachärzte für Allgemeinmedizin,Bahnhofstr. 41,"Zahna-Elster, Zahna","06895","06895 Zahna-Elster, Zahna",https://www.dasoertliche.de
975,Standardsuche,Sportärzte,39,https://www.dasoertliche.de/?form_name=detail&id=0494094619236544042140&recuid=WEEQSR4FNFA5I66F5UK56Y5ZX7VGFAA5X2YJSX4REOJAZ2VZAI&niceid=Hertl-M%C3%B6nchengladbach-Stadtmitte-Sandradstr&buc=494&verlNr=210&kw=Sportärzte&recFrom=951&pagePos=39&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=24,Hertl,Fachärzte für Orthopädie und Unfallchirurgie,Sandradstr. 4,"Mönchengladbach, Stadtmitte","41061","41061 Mönchengladbach, Stadtmitte",https://www.dasoertliche.de
976,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0692214092995546287298&recuid=ZNJNF7653Q5K4IFRSFROCEWA36MDH3J67ZNFGZ52PLVFTBLOLYBA&niceid=herz-bewegt-Praxis-f%C3%BCr-Kardiologie-und-Sportmedizin-Kl%C3%BCgl-Martin-Dr-med-Sch%C3%BCrmann-Friederike-Dr-med-Straubing-Bahnhofstr&buc=692&verlNr=106&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=0,"herz:bewegt Praxis für Kardiologie und Sportmedizin Klügl Martin Dr.med. ,  Schürmann Friederike Dr.med.",Fachärzte für Innere Medizin,Bahnhofstr. 19,Straubing,"94315","94315 Straubing",https://www.dasoertliche.de
977,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0244300594999546549128&recuid=T6U7BRNO63Q7VW7FDZQWKFBHTB3RM7UIKUGRSDZXDEBJWAQ&niceid=Herz-Jesu-Krankenhaus-Fulda-Frauenberg-Buttlarstr&buc=244&verlNr=117&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=1,Herz-Jesu-Krankenhaus,Krankenhäuser und Kliniken,Buttlarstr. 74,"Fulda, Frauenberg","36039","36039 Fulda, Frauenberg",https://www.dasoertliche.de
978,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0152906315460554755400&recuid=G7C2A7I7CKGVFN2NAHNHD6D4GM4OQDVRO44QDGRAYI6N2HBVAI&niceid=Herz-Lungen-Praxis-Cloppenburg-Kardiologen-Dr-Meyer-Dr-Kosian-Dr-Bu%C3%9Fmeyer-Kardiologen-Cloppenburg-Antoniusplatz&buc=152&verlNr=166&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=2,"Herz-Lungen-Praxis Cloppenburg Kardiologen ,  Dr. Meyer,  Dr. Kosian, Dr. Bußmeyer",Sportmedizin,Antoniusplatz 10,Cloppenburg,"49661","49661 Cloppenburg",https://www.dasoertliche.de
979,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0785103356797480459107&recuid=RBVW635AIQR62GPSSYHNCVUHT2ERV3CZ5UDWUVGKCH7CPQ3RMYBA&niceid=Herzpraxis-Hohensch%C3%A4ftlarn-Hohensch%C3%A4ftlarn-Hohensch%C3%A4ftlarn-Bahnhofstr&buc=785&verlNr=120&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=3,Herzpraxis Hohenschäftlarn,Sportmedizin,Bahnhofstr. 1,"Hohenschäftlarn, Hohenschäftlarn","82069","82069 Hohenschäftlarn, Hohenschäftlarn",https://www.dasoertliche.de
980,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=2249104811314554928867&recuid=2EHSU6T5UBD3I7NLXUN5AGNVSDUEBRBAWTPYOPW4A62CB5XWAI&niceid=Herzzentrum-Stuttgart-Stuttgart-Mitte-Lautenschlagerstr&buc=2249&verlNr=1124&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=4,Herzzentrum Stuttgart,Fachärzte für Innere Medizin und Kardiologie,Lautenschlagerstr. 3,"Stuttgart, Mitte","70173","70173 Stuttgart, Mitte",https://www.dasoertliche.de
981,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0787108956970558730956&recuid=Z4POI3HIRZLKU3N4WRM7QVPK3HUDXP3RBRS6IWVSN7FDEEYC&niceid=Hess-Gregor-u-Eva-Dres-med-Diabet-Schwerpunkt-Praxis-Worms-Innenstadt-Hammanstr&buc=787&verlNr=123&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=5,Hess Gregor u. Eva Dres.med. Diabet. Schwerpunkt Praxis,Fachärzte für Innere Medizin,Hammanstr. 2,"Worms, Innenstadt","67549","67549 Worms, Innenstadt",https://www.dasoertliche.de
982,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=1064200735744559162831&recuid=526FX6JHJ32IXT45HR3AMVCA6BRWWES7VZXCI6SUAAAR3LQC&niceid=Hesse-Michael-Dr-Facharzt-f%C3%BCr-Allgemeinmedizin-Sportmedizin-u-Hesse-Karin-Dr-HNO-Fach%C3%A4rztin-Herzberg-Elster-Torgauer-Str&buc=1064&verlNr=219&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=6,Hesse Michael Dr. Facharzt für Allgemeinmedizin-Sportmedizin u. Hesse Karin Dr. HNO-Fachärztin,Praktische Ärzte,Torgauer Str. 3,Herzberg (Elster),"04916","04916 Herzberg (Elster)",https://www.dasoertliche.de
983,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=2248094835902558384158&recuid=MXE3BRGCSSAQAFQJO6WFVAT7ERIO2M5O3POW3UKO2YDZF3QC&niceid=He%C3%9Fler-Christopher-Dr-med-N%C3%BCrnberg-Lorenz-K%C3%B6nigstr&buc=2248&verlNr=122&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=7,Heßler Christopher Dr.med.,Fachärzte für Orthopädie und Unfallchirurgie,Königstr. 87,"Nürnberg, Lorenz","90402","90402 Nürnberg, Lorenz",https://www.dasoertliche.de
984,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0603010230568553286272&recuid=5WKUCTUSCLOYRZU6HU7UEXCT7RXWA73JGZCH7ZJVBJAH2B2FJ3TQE&niceid=Hessling-Daniel-Eningen-u-A-Weihenstr&buc=603&verlNr=1127&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=8,Hessling Daniel,Fachärzte für Allgemeinmedizin,Weihenstr. 24,Eningen u.A.,"72800","72800 Eningen u.A.",https://www.dasoertliche.de
985,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0703006023151521667911&recuid=3WVUW4I6N7R3RWFOIRTBSLQRZEBQM3B2NNG2UMQEIQSVS7TDU4BA&niceid=Hesso-Hamid-Dr-med-Facharzt-f%C3%BCr-Orthop%C3%A4die-Trier-Heiligkreuz-Tessenowstr&buc=703&verlNr=153&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=9,Hesso Hamid Dr.med. Facharzt für Orthopädie,Sportmedizin,Tessenowstr. 29,"Trier, Heiligkreuz","54295","54295 Trier, Heiligkreuz",https://www.dasoertliche.de
986,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0046300589042547844215&recuid=HKKSKMB3GHOV7YKOM7WX5BZZHMFOA552FQ5R3X3ZSBDNN7IC&niceid=Hettwer-J-Facharzt-f%C3%BCr-Orthop%C3%A4die-Johannes-Hettwer-Bad-Hersfeld-Breitenstr&buc=46&verlNr=117&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=10,Hettwer J. Facharzt für Orthopädie Johannes Hettwer,Fachärzte für Orthopädie und Unfallchirurgie,Breitenstr. 4-10,Bad Hersfeld,"36251","36251 Bad Hersfeld",https://www.dasoertliche.de
987,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0540001721461366934281&recuid=GIHNISUSZNDFO6SI7OFP7ZWVHWKPDYNKW4Z7X6U77GKAQAQ&niceid=Hetzer-W-Dr-med-Allgemeinmedizin-Sportmedizin-Altenriet-Goethestr&buc=540&verlNr=1133&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=11,Hetzer W. Dr.med. Allgemeinmedizin Sportmedizin,Fachärzte für Allgemeinmedizin,Goethestr. 2,Altenriet,"72657","72657 Altenriet",https://www.dasoertliche.de
988,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=2240006946398556918074&recuid=QDRCE7OWYCVOLF7THR6COVT2YEMWIKBU6BPF4UBPDLMAE&niceid=Heuser-B-Dr-Bremen-Altstadt-Obernstr&buc=2240&verlNr=166&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=12,Heuser B. Dr.,Fachärzte für Orthopädie und Unfallchirurgie,Obernstr. 80,"Bremen, Altstadt","28195","28195 Bremen, Altstadt",https://www.dasoertliche.de
989,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0843100193830545251030&recuid=4DOCKHC2C2KILJMEPJUBYBIY7BLS25TYMXQQUCZONNB5UAQ&niceid=Heydari-Nader-Dr-med-Allgemeinmedizin-Fellbach-Cannstatter-Str&buc=843&verlNr=1124&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=13,Heydari Nader Dr. med. Allgemeinmedizin,Praktische Ärzte,Cannstatter Str. 47,Fellbach,"70734","70734 Fellbach",https://www.dasoertliche.de
990,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0395011535792555449064&recuid=5FFL3YYQSUBIYM4M7IHNYLPV4LUDZ2BRURTEWWMBAGCXG4AC&niceid=Heyer-Arnd-Facharzt-f%C3%BCr-Orthop%C3%A4die-Kiel-Hassee-M%C3%BChlendamm&buc=395&verlNr=129&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=14,Heyer Arnd Facharzt für Orthopädie,Fachärzte für Orthopädie,Mühlendamm 1,"Kiel, Hassee","24113","24113 Kiel, Hassee",https://www.dasoertliche.de
991,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0216039179939393624992&recuid=RAWA2SSI5BSO2VPGR4C6234IR2VCNVDLQWDMUQODB2Y3EAQ&niceid=Heyne-Hans-Otto-Dr-med-Bachem-Elisabeth-Dr-med-%C3%84rzte-f%C3%BCr-Allgemeinmedizin-Sportmedizin-und-Chirotherapie-Euskirchen-Innenstadt-K%C3%B6lner-Str&buc=216&verlNr=128&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=15,"Heyne Hans-Otto Dr.med. , Bachem Elisabeth Dr.med. Ärzte für Allgemeinmedizin Sportmedizin und Chirotherapie",Praktische Ärzte,Kölner Str. 73,"Euskirchen, Innenstadt","53879","53879 Euskirchen, Innenstadt",https://www.dasoertliche.de
992,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0220078825882535404678&recuid=W26KUYXPF72N7WOUEZ2V2WYPWB7AKNKYXUSBU4YMC2DAE&niceid=Hieber-Michael-Dr-med-Thekla-%C3%84rzte-f%C3%BCr-Allgemeinmedizin-und-Sportmedizin-Bischofsgr%C3%BCn-Rangenweg&buc=220&verlNr=122&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=16,"Hieber Michael Dr.med. , Thekla Ärzte für Allgemeinmedizin und Sportmedizin",Praktische Ärzte,Rangenweg 7,Bischofsgrün,"95493","95493 Bischofsgrün",https://www.dasoertliche.de
993,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0395016146271487886141&recuid=OBF6HRDDNQBRSLQUSTVPXNXUPPQ4P7OK7J7JJDWKULIUUAQ&niceid=Hiedl-Ursula-Dr-med-Haus%C3%A4rztliche-Praxis-Kiel-Hassee-M%C3%BChlendamm&buc=395&verlNr=129&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=17,Hiedl Ursula Dr. med. Hausärztliche Praxis,Fachärzte für Allgemeinmedizin,Mühlendamm 1,"Kiel, Hassee","24113","24113 Kiel, Hassee",https://www.dasoertliche.de
994,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=1218685123909559265677&recuid=YW4IMKYIDXYIZ74NPU7RIPYD4ZXD6BLMC3FX2VZZKQS76AQ&niceid=HIGHLIGHT-Fitness-Wellnessclub-Bernburg-Bernburg-Saale-Bernburg-Saale-Krumbholzallee&buc=1218&verlNr=237&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=18,HIGHLIGHT Fitness- & Wellnessclub Bernburg,Fitnesstraining,Krumbholzallee 8,"Bernburg (Saale), Bernburg (Saale)","06406","06406 Bernburg (Saale), Bernburg (Saale)",https://www.dasoertliche.de
995,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=2247103715960558473024&recuid=MBKJWHTUAQOASOAHVTKJF3XHEHCYLL476NXNBLHTZP52FIKHAI&niceid=Hilger-Andreas-M%C3%BCnchen-Laim-Egetter-Str&buc=2247&verlNr=120&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=19,Hilger Andreas,Sporttherapie,Egetter Str. 12,"München, Laim","80689","80689 München, Laim",https://www.dasoertliche.de
996,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0287012826980498511519&recuid=IFIGHN3ZTMMCQPBNWSP6BW75JGTI7COCSBH3J47HSHFHWAQ&niceid=Hille-Markus-Dr-med-prakt-Arzt-Sportmedizin-Osteopathie-Ichenhausen-Marktstr&buc=287&verlNr=166&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=20,Hille Markus Dr.med. prakt. Arzt Sportmedizin Osteopathie,Praktische Ärzte,Marktstr. 21,Ichenhausen,"89335","89335 Ichenhausen",https://www.dasoertliche.de
997,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0598055026113552508765&recuid=2XELWLRJV6ALZJFZBEXCKI33YQAAUCDYP7KASNTRNBESGB67AI&niceid=Hillebrand-Christoph-Facharzt-f-Innere-Medizin-u-Kardiologie-Remscheid-Parkstr&buc=598&verlNr=128&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=21,Hillebrand Christoph Facharzt f. Innere Medizin u. Kardiologie,Fachärzte für Innere Medizin und Kardiologie,Parkstr. 18,Remscheid,"42853","42853 Remscheid",https://www.dasoertliche.de
998,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0598055026114552508765&recuid=X3D3IRJGYSH5PK6SAVCSUSDUV4HWCBYTOC7QKXL6ANDEQCFUAI&niceid=Hillebrand-Christoph-Facharzt-f-Innere-Medizin-u-Kardiologie-Remscheid-Parkstr&buc=598&verlNr=128&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=22,Hillebrand Christoph Facharzt f. Innere Medizin u. Kardiologie *,Fachärzte für Innere Medizin und Kardiologie,Parkstr. 18,Remscheid,"42853","42853 Remscheid",https://www.dasoertliche.de
999,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0598055026115552508765&recuid=FTJKDVZTK2NELPSACHLT7WTBHUNPGEUBMUWRDT3LSFJ5UHJGAI&niceid=Hillebrand-Christoph-Facharzt-f-Innere-Medizin-u-Kardiologie-Remscheid-Parkstr&buc=598&verlNr=128&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=23,Hillebrand Christoph Facharzt f. Innere Medizin u. Kardiologie *,Fachärzte für Innere Medizin und Kardiologie,Parkstr. 18,Remscheid,"42853","42853 Remscheid",https://www.dasoertliche.de
1000,Standardsuche,Sportärzte,40,https://www.dasoertliche.de/?form_name=detail&id=0096017922904465939839&recuid=2YNY3ZUR7RJ36552YMQO6DX62SWXBKTPBEGKSDE6JEQQE&niceid=Hillebrand-D-Dr-med-Nebelsieck-H-Dr-med-Gemeinschaftspraxis-Bielefeld-Schildesche-Johannisstr&buc=96&verlNr=147&kw=Sportärzte&recFrom=976&pagePos=40&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=24,"Hillebrand D. Dr.med. , Nebelsieck H. Dr.med. Gemeinschaftspraxis",Sportmedizin,Johannisstr. 43,"Bielefeld, Schildesche","33611","33611 Bielefeld, Schildesche",https://www.dasoertliche.de
1001,Standardsuche,Sportärzte,41,https://www.dasoertliche.de/?form_name=detail&id=2246038707299552605476&recuid=6DJLOU5YNKNJTPU4GFEASYT5WF7B6X26MXYTCEB7GRBXKIOXAI&niceid=Hillenbrand-Joachim-Dr-med-Arzt-f%C3%BCr-Orthop%C3%A4die-Sportmedizin-und-Chirotherapie-K%C3%B6ln-Porz-Hauptstr&buc=2246&verlNr=128&kw=Sportärzte&recFrom=1001&pagePos=41&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=0,Hillenbrand Joachim Dr.med. Arzt für Orthopädie Sportmedizin und Chirotherapie,Chirotherapie,Hauptstr. 309,"Köln, Porz","51143","51143 Köln, Porz",https://www.dasoertliche.de
1002,Standardsuche,Sportärzte,41,https://www.dasoertliche.de/?form_name=detail&id=0649935595714551472262&recuid=NEI5NSMTYRMQA7YN2O4KT4HEPPALB3PEVVT5HFETQHXZTUTCAI&niceid=Hinderberger-Uhli-Dr-med-Mutlangen-Wetzgauer-Str&buc=649&verlNr=1133&kw=Sportärzte&recFrom=1001&pagePos=41&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=1,Hinderberger Uhli Dr.med. *,Akupunktur,Wetzgauer Str. 73,Mutlangen,"73557","73557 Mutlangen",https://www.dasoertliche.de
1003,Standardsuche,Sportärzte,41,https://www.dasoertliche.de/?form_name=detail&id=0654935595711551472268&recuid=YYAMOZUCNNEK63VCX5Z5AL4H2XIR77CLXTEL667XN6LWNT6NAI&niceid=Hinderberger-Uhli-Dr-med-Mutlangen-Wetzgauer-Str&buc=654&verlNr=1133&kw=Sportärzte&recFrom=1001&pagePos=41&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=2,Hinderberger Uhli Dr.med. *,Akupunktur,Wetzgauer Str. 73,Mutlangen,"73557","73557 Mutlangen",https://www.dasoertliche.de
1004,Standardsuche,Sportärzte,41,https://www.dasoertliche.de/?form_name=detail&id=0654935595712551472268&recuid=VAEM6CEKAVAMCZWMZAO5QQMPXPMXD5BFWSTMQFP7AGPQRR5DAI&niceid=Hinderberger-Uhli-Dr-med-Mutlangen-Wetzgauer-Str&buc=654&verlNr=1133&kw=Sportärzte&recFrom=1001&pagePos=41&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=3,Hinderberger Uhli Dr.med.,Akupunktur,Wetzgauer Str. 73,Mutlangen,"73557","73557 Mutlangen",https://www.dasoertliche.de
1005,Standardsuche,Sportärzte,41,https://www.dasoertliche.de/?form_name=detail&id=0654000509169551472268&recuid=SDV4BS7ZR2R7TBPUDIYTIO3PQM5ESFY5K6PBUWJMLJY2UAQ&niceid=Hinderberger-Uhli-Dr-med-Facharzt-f%C3%BCr-Orthop%C3%A4die-orthop%C3%A4dische-Schmerztherapie-Mutlangen-Wetzgauer-Str&buc=654&verlNr=1133&kw=Sportärzte&recFrom=1001&pagePos=41&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=4,Hinderberger Uhli Dr.med. Facharzt für Orthopädie orthopädische Schmerztherapie,Akupunktur,Wetzgauer Str. 73,Mutlangen,"73557","73557 Mutlangen",https://www.dasoertliche.de
1006,Standardsuche,Sportärzte,41,https://www.dasoertliche.de/?form_name=detail&id=2246049186706553202564&recuid=Z4F27DZQEJBYCRHCTFENAWFER32E5B3BXTHJSYHGA2NEV6HIAI&niceid=HNO-Gemeinschaftspraxis-Steffen-Gregor-Dr-med-Helmut-M%C3%BCller-Claudia-Wolff-G%C3%B6rlitz-K%C3%B6ln-Hermannstr&buc=2246&verlNr=128&kw=Sportärzte&recFrom=1001&pagePos=41&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=5,"HNO-Gemeinschaftspraxis Steffen Gregor Dr. med.,  Helmut Müller & Claudia Wolff-Görlitz",Fachärzte für Hals-Nasen-Ohrenheilkunde,Hermannstr. 1,Köln,"51143","51143 Köln",https://www.dasoertliche.de
1007,Standardsuche,Sportärzte,41,https://www.dasoertliche.de/?form_name=detail&id=0248100815446552508432&recuid=3LANE4JNH2ELLIV7CZPBQRK43UHG6CAQ2JBAGZTIHVIW5RAC&niceid=Hobel-Ekkehard-Dr-med-FA-f-Orthop%C3%A4die-Garmisch-Partenkirchen-Partenkirchen-Hindenburgstr&buc=248&verlNr=120&kw=Sportärzte&recFrom=1001&pagePos=41&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=6,Hobel Ekkehard Dr.med. FA. f. Orthopädie,Fachärzte für Orthopädie und Unfallchirurgie,Hindenburgstr. 11,"Garmisch-Partenkirchen, Partenkirchen","82467","82467 Garmisch-Partenkirchen, Partenkirchen",https://www.dasoertliche.de
1008,Standardsuche,Sportärzte,41,https://www.dasoertliche.de/?form_name=detail&id=2237906321466554756408&recuid=F3SRSSLBTSWUDBSGL6XBPQTVN4RJM3MY66KHTBBXYYWPBQQC&niceid=Hochmann-Kai-Facharzt-f%C3%BCr-Allgemeinmedizin-Pl%C3%B6n-L%C3%BCtjenburger-Str&buc=2237&verlNr=129&kw=Sportärzte&recFrom=1001&pagePos=41&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=7,Hochmann Kai Facharzt für Allgemeinmedizin,Fachärzte für Allgemeinmedizin,Lütjenburger Str. 7,Plön,"24306","24306 Plön",https://www.dasoertliche.de
